time_s,mission_phase,reference_x,reference_y,reference_z,truth_x,truth_y,truth_z,estimate_x,estimate_y,estimate_z,tracking_error_x_m,tracking_error_y_m,tracking_error_z_m,estimation_error_x_m,estimation_error_y_m,estimation_error_z_m,truth_roll_deg,truth_pitch_deg,truth_yaw_deg,reference_yaw_deg,yaw_tracking_error_deg,thrust_0_n,thrust_1_n,thrust_2_n,thrust_3_n,torque_x_nm,torque_y_nm,torque_z_nm,solver_time_ms,solver_iterations,solver_success,solver_status
0.66,takeoff,0,0,-0.07019045,-3.1527221e-18,-1.8830636e-18,-0.092007108,0.030936039,0.0066792207,-0.10043884,-3.1527221e-18,-1.8830636e-18,-0.021816658,0.030936039,0.0066792207,-0.0084317343,-2.2569296e-16,2.9060445e-16,1.2722219e-14,0,0,3.004087,3.004087,3.004087,3.004087,0,0,0,0.017149001,0,True,mission_takeoff
0.67,takeoff,0,0,-0.07019045,-3.3093158e-18,-1.9896389e-18,-0.093807171,0.031939647,0.007228529,-0.10233082,-3.3093158e-18,-1.9896389e-18,-0.023616721,0.031939647,0.007228529,-0.008523649,-2.3003844e-16,2.9547972e-16,1.2722219e-14,0,0,3.004087,3.004087,3.004087,3.004087,0,0,0,0.017149001,0,True,mission_takeoff
0.68,takeoff,0,0,-0.07019045,-3.4710736e-18,-2.1002346e-18,-0.095627596,0.032970794,0.0077798291,-0.10424788,-3.4710736e-18,-2.1002346e-18,-0.025437146,0.032970794,0.0077798291,-0.0086202849,-2.3438393e-16,3.0035499e-16,1.2722219e-14,0,0,3.004087,3.004087,3.004087,3.004087,0,0,0,0.017149001,0,True,mission_takeoff
0.69,takeoff,0,0,-0.07019045,-3.6380808e-18,-2.2149266e-18,-0.097468383,0.034033016,0.008338214,-0.10619058,-3.6380808e-18,-2.2149266e-18,-0.027277933,0.034033016,0.008338214,-0.008722199,-2.3872941e-16,3.0523026e-16,1.2722219e-14,0,0,3.004087,3.004087,3.004087,3.004087,0,0,0,0.017149001,0,True,mission_takeoff
0.7,takeoff,0,0,-0.078230578,-3.8104224e-18,-2.3337909e-18,-0.099329533,0.035124864,0.0089037042,-0.10815539,-3.8104224e-18,-2.3337909e-18,-0.021098954,0.035124864,0.0089037042,-0.0088258567,-2.430749e-16,3.1010554e-16,1.2722219e-14,0,0,3.0184865,3.0184865,3.0184865,3.0184865,0,0,0,0.016237,0,True,mission_takeoff
0.71,takeoff,0,0,-0.078230578,-3.9881956e-18,-2.4569127e-18,-0.1012132,0.026396807,-0.0039439336,-0.11389476,-3.9881956e-18,-2.4569127e-18,-0.022982626,0.026396807,-0.0039439336,-0.012681555,-2.4742038e-16,3.1498081e-16,1.2722219e-14,0,0,3.0184865,3.0184865,3.0184865,3.0184865,0,0,0,0.016237,0,True,mission_takeoff
0.72,takeoff,0,0,-0.078230578,-4.1715001e-18,-2.5843794e-18,-0.10312204,0.026991584,-0.0041178579,-0.11602871,-4.1715001e-18,-2.5843794e-18,-0.02489146,0.026991584,-0.0041178579,-0.012906669,-2.5176586e-16,3.1985608e-16,1.2722219e-14,0,0,3.0184865,3.0184865,3.0184865,3.0184865,0,0,0,0.016237,0,True,mission_takeoff
0.73,takeoff,0,0,-0.078230578,-4.3604215e-18,-2.7162674e-18,-0.10505604,0.02759249,-0.0043064808,-0.11818359,-4.3604215e-18,-2.7162674e-18,-0.026825457,0.02759249,-0.0043064808,-0.013127551,-2.5611135e-16,3.2473135e-16,1.2722219e-14,0,0,3.0184865,3.0184865,3.0184865,3.0184865,0,0,0,0.016237,0,True,mission_takeoff
0.74,takeoff,0,0,-0.078230578,-4.5550455e-18,-2.8526528e-18,-0.10701519,0.028198764,-0.0045060076,-0.12036504,-4.5550455e-18,-2.8526528e-18,-0.028784615,0.028198764,-0.0045060076,-0.013349846,-2.6045683e-16,3.2960662e-16,1.2722219e-14,0,0,3.0184865,3.0184865,3.0184865,3.0184865,0,0,0,0.016237,0,True,mission_takeoff
0.75,takeoff,0,0,-0.087292334,-4.7554577e-18,-2.9936121e-18,-0.10899951,0.028815923,-0.0047190627,-0.12258205,-4.7554577e-18,-2.9936121e-18,-0.02170718,0.028815923,-0.0047190627,-0.013582533,-2.6480232e-16,3.344819e-16,1.2722219e-14,0,0,3.0168487,3.0168487,3.0168487,3.0168487,0,0,0,0.015477999,0,True,mission_takeoff
0.76,takeoff,0,0,-0.087292334,-4.9617422e-18,-3.1392204e-18,-0.11100875,0.014763684,-0.0030485705,-0.11478215,-4.9617422e-18,-3.1392204e-18,-0.023716417,0.014763684,-0.0030485705,-0.0037733962,-2.691478e-16,3.3935717e-16,1.2722219e-14,0,0,3.0168487,3.0168487,3.0168487,3.0168487,0,0,0,0.015477999,0,True,mission_takeoff
0.77,takeoff,0,0,-0.087292334,-5.1739829e-18,-3.2895526e-18,-0.1130426,0.014620309,-0.0031915767,-0.11678302,-5.1739829e-18,-3.2895526e-18,-0.02575027,0.014620309,-0.0031915767,-0.0037404166,-2.7349328e-16,3.4423244e-16,1.2722219e-14,0,0,3.0168487,3.0168487,3.0168487,3.0168487,0,0,0,0.015477999,0,True,mission_takeoff
0.78,takeoff,0,0,-0.087292334,-5.3922653e-18,-3.444685e-18,-0.11510107,0.014476422,-0.003347943,-0.11881911,-5.3922653e-18,-3.444685e-18,-0.02780874,0.014476422,-0.003347943,-0.0037180354,-2.7783877e-16,3.4910771e-16,1.2722219e-14,0,0,3.0168487,3.0168487,3.0168487,3.0168487,0,0,0,0.015477999,0,True,mission_takeoff
0.79,takeoff,0,0,-0.087292334,-5.616675e-18,-3.6046938e-18,-0.11718416,0.014335656,-0.0035232044,-0.12087842,-5.616675e-18,-3.6046938e-18,-0.029891826,0.014335656,-0.0035232044,-0.0036942589,-2.8218425e-16,3.5398298e-16,1.2722219e-14,0,0,3.0168487,3.0168487,3.0168487,3.0168487,0,0,0,0.015477999,0,True,mission_takeoff
0.8,takeoff,0,0,-0.097405935,-5.8472976e-18,-3.7696553e-18,-0.11929186,0.014189555,-0.0037141671,-0.12296231,-5.8472976e-18,-3.7696553e-18,-0.021885927,0.014189555,-0.0037141671,-0.0036704429,-2.8652974e-16,3.5885825e-16,1.2722219e-14,0,0,3.0418332,3.0418332,3.0418332,3.0418332,0,0,0,0.018113,0,True,mission_takeoff
0.81,takeoff,0,0,-0.097405935,-6.0842421e-18,-3.9396646e-18,-0.12142793,0.012640795,0.0030688688,-0.12274904,-6.0842421e-18,-3.9396646e-18,-0.024021993,0.012640795,0.0030688688,-0.0013211133,-2.9087522e-16,3.6373353e-16,1.2722219e-14,0,0,3.0418332,3.0418332,3.0418332,3.0418332,0,0,0,0.018113,0,True,mission_takeoff
0.82,takeoff,0,0,-0.097405935,-6.3276236e-18,-4.1148215e-18,-0.12359694,0.012394803,0.0032267759,-0.12485409,-6.3276236e-18,-4.1148215e-18,-0.026191003,0.012394803,0.0032267759,-0.0012571466,-2.952207e-16,3.686088e-16,1.2722219e-14,0,0,3.0418332,3.0418332,3.0418332,3.0418332,0,0,0,0.018113,0,True,mission_takeoff
0.83,takeoff,0,0,-0.097405935,-6.5775282e-18,-4.2952028e-18,-0.12579889,0.012131015,0.0033849291,-0.1269964,-6.5775282e-18,-4.2952028e-18,-0.028392958,0.012131015,0.0033849291,-0.0011975027,-2.9956619e-16,3.7348407e-16,1.2722219e-14,0,0,3.0418332,3.0418332,3.0418332,3.0418332,0,0,0,0.018113,0,True,mission_takeoff
0.84,takeoff,0,0,-0.097405935,-6.8340423e-18,-4.4808854e-18,-0.12803379,0.011859499,0.0035534791,-0.12917302,-6.8340423e-18,-4.4808854e-18,-0.030627857,0.011859499,0.0035534791,-0.0011392325,-3.0391167e-16,3.7835934e-16,1.2722219e-14,0,0,3.0418332,3.0418332,3.0418332,3.0418332,0,0,0,0.018113,0,True,mission_takeoff
0.85,takeoff,0,0,-0.10859665,-7.097252e-18,-4.6719462e-18,-0.13030164,0.011581669,0.0037215756,-0.1313824,-7.097252e-18,-4.6719462e-18,-0.021704989,0.011581669,0.0037215756,-0.0010807683,-3.0825716e-16,3.8323461e-16,1.2722219e-14,0,0,3.0418332,3.0418332,3.0418332,3.0418332,0,0,0,0.018113,0,True,mission_takeoff
0.86,takeoff,0,0,-0.10859665,-7.3672504e-18,-4.8684675e-18,-0.13260341,0.012113615,0.018031468,-0.13566824,-7.3672504e-18,-4.8684675e-18,-0.024006768,0.012113615,0.018031468,-0.0030648246,-3.1260264e-16,3.8810989e-16,1.2722219e-14,0,0,3.0500896,3.0500896,3.0500896,3.0500896,0,0,0,0.016311,0,True,mission_takeoff
0.87,takeoff,0,0,-0.10859665,-7.6441354e-18,-5.0705357e-18,-0.13494086,0.01185323,0.018879793,-0.13800193,-7.6441354e-18,-5.0705357e-18,-0.026344216,0.01185323,0.018879793,-0.0030610688,-3.1694812e-16,3.9298516e-16,1.2722219e-14,0,0,3.0500896,3.0500896,3.0500896,3.0500896,0,0,0,0.016311,0,True,mission_takeoff
0.88,takeoff,0,0,-0.10859665,-7.9279939e-18,-5.278228e-18,-0.13731401,0.011584519,0.019749157,-0.14037535,-7.9279939e-18,-5.278228e-18,-0.02871736,0.011584519,0.019749157,-0.0030613482,-3.2129361e-16,3.9786043e-16,1.2722219e-14,0,0,3.0500896,3.0500896,3.0500896,3.0500896,0,0,0,0.016311,0,True,mission_takeoff
0.89,takeoff,0,0,-0.10859665,-8.2189123e-18,-5.4916217e-18,-0.13972285,0.01131053,0.020633237,-0.14279174,-8.2189123e-18,-5.4916217e-18,-0.031126201,0.01131053,0.020633237,-0.0030688947,-3.2563909e-16,4.027357e-16,1.2722219e-14,0,0,3.0500896,3.0500896,3.0500896,3.0500896,0,0,0,0.016311,0,True,mission_takeoff
0.9,takeoff,0,0,-0.12088492,-8.5169772e-18,-5.7107936e-18,-0.14216738,0.01103286,0.021524959,-0.14525172,-8.5169772e-18,-5.7107936e-18,-0.02128246,0.01103286,0.021524959,-0.0030843307,-3.2998458e-16,4.0761097e-16,1.2722219e-14,0,0,3.0499767,3.0499767,3.0499767,3.0499767,0,0,0,0.017125001,0,True,mission_takeoff
0.91,takeoff,0,0,-0.12088492,-8.8222748e-18,-5.935821e-18,-0.1446476,0.0012296721,0.00023695471,-0.15141936,-8.8222748e-18,-5.935821e-18,-0.023762677,0.0012296721,0.00023695471,-0.0067717559,-3.3433006e-16,4.1248624e-16,1.2722219e-14,0,0,3.0499767,3.0499767,3.0499767,3.0499767,0,0,0,0.017125001,0,True,mission_takeoff
0.92,takeoff,0,0,-0.12088492,-9.1348916e-18,-6.1667807e-18,-0.14716348,0.00050764282,0.00011139739,-0.15405866,-9.1348916e-18,-6.1667807e-18,-0.026278552,0.00050764282,0.00011139739,-0.0068951865,-3.3867554e-16,4.1736152e-16,1.2722219e-14,0,0,3.0499767,3.0499767,3.0499767,3.0499767,0,0,0,0.017125001,0,True,mission_takeoff
0.93,takeoff,0,0,-0.12088492,-9.4549141e-18,-6.4037499e-18,-0.14971501,-0.0002164969,-7.9540475e-06,-0.15672877,-9.4549141e-18,-6.4037499e-18,-0.028830087,-0.0002164969,-7.9540475e-06,-0.0070137572,-3.4302103e-16,4.2223679e-16,1.2722219e-14,0,0,3.0499767,3.0499767,3.0499767,3.0499767,0,0,0,0.017125001,0,True,mission_takeoff
0.94,takeoff,0,0,-0.12088492,-9.7824288e-18,-6.6468057e-18,-0.15230221,-0.00094746704,-0.00013009111,-0.15943671,-9.7824288e-18,-6.6468057e-18,-0.031417281,-0.00094746704,-0.00013009111,-0.007134506,-3.4736651e-16,4.2711206e-16,1.2722219e-14,0,0,3.0499767,3.0499767,3.0499767,3.0499767,0,0,0,0.017125001,0,True,mission_takeoff
0.95,takeoff,0,0,-0.13428656,-1.0117522e-17,-6.8960252e-18,-0.15492506,-0.0016827232,-0.00026062491,-0.16218711,-1.0117522e-17,-6.8960252e-18,-0.020638502,-0.0016827232,-0.00026062491,-0.007262053,-3.51712e-16,4.3198733e-16,1.2722219e-14,0,0,3.0459058,3.0459058,3.0459058,3.0459058,0,0,0,0.017115999,0,True,mission_takeoff
0.96,takeoff,0,0,-0.13428656,-1.0460276e-17,-7.1514817e-18,-0.15758296,0.01028674,0.0068387084,-0.16539205,-1.0460276e-17,-7.1514817e-18,-0.023296402,0.01028674,0.0068387084,-0.0078090887,-3.5605748e-16,4.368626e-16,1.2722219e-14,0,0,3.0459058,3.0459058,3.0459058,3.0459058,0,0,0,0.017115999,0,True,mission_takeoff
0.97,takeoff,0,0,-0.13428656,-1.0810771e-17,-7.4132476e-18,-0.16027516,0.010099084,0.0070123618,-0.16823244,-1.0810771e-17,-7.4132476e-18,-0.025988605,0.010099084,0.0070123618,-0.0079572817,-3.6040296e-16,4.4173787e-16,1.2722219e-14,0,0,3.0459058,3.0459058,3.0459058,3.0459058,0,0,0,0.017115999,0,True,mission_takeoff
0.98,takeoff,0,0,-0.13428656,-1.1169095e-17,-7.6814001e-18,-0.16300167,0.009909775,0.0071841654,-0.17110501,-1.1169095e-17,-7.6814001e-18,-0.028715109,0.009909775,0.0071841654,-0.0081033495,-3.6474845e-16,4.4661315e-16,1.2722219e-14,0,0,3.0459058,3.0459058,3.0459058,3.0459058,0,0,0,0.017115999,0,True,mission_takeoff
0.99,takeoff,0,0,-0.13428656,-1.1535332e-17,-7.956016e-18,-0.16576247,0.0097243623,0.00735624,-0.17400467,-1.1535332e-17,-7.956016e-18,-0.031475916,0.0097243623,0.00735624,-0.0082421969,-3.6909393e-16,4.5148842e-16,1.2722219e-14,0,0,3.0459058,3.0459058,3.0459058,3.0459058,0,0,0,0.017115999,0,True,mission_takeoff
1,takeoff,0,0,-0.1488128,-1.190957e-17,-8.2371724e-18,-0.16855758,0.0095334316,0.0075327637,-0.17693186,-1.190957e-17,-8.2371724e-18,-0.01974478,0.0095334316,0.0075327637,-0.0083742776,-3.7343942e-16,4.5636369e-16,1.2722219e-14,0,0,3.0459058,3.0459058,3.0459058,3.0459058,0,0,0,0.017115999,0,True,mission_takeoff
1.01,takeoff,0,0,-0.1488128,-1.2291897e-17,-8.5249485e-18,-0.17138734,0.021025283,0.0043344395,-0.18225859,-1.2291897e-17,-8.5249485e-18,-0.022574535,0.021025283,0.0043344395,-0.010871254,-3.777849e-16,4.6123896e-16,1.2722219e-14,0,0,3.0482026,3.0482026,3.0482026,3.0482026,0,0,0,0.015342001,0,True,mission_takeoff
1.02,takeoff,0,0,-0.1488128,-1.2682404e-17,-8.8194241e-18,-0.17425216,0.021321423,0.004357125,-0.18530898,-1.2682404e-17,-8.8194241e-18,-0.025439358,0.021321423,0.004357125,-0.011056824,-3.8213038e-16,4.6611423e-16,1.2722219e-14,0,0,3.0482026,3.0482026,3.0482026,3.0482026,0,0,0,0.015342001,0,True,mission_takeoff
1.03,takeoff,0,0,-0.1488128,-1.3081177e-17,-9.1206764e-18,-0.17715205,0.021613118,0.0043709948,-0.18840105,-1.3081177e-17,-9.1206764e-18,-0.028339248,0.021613118,0.0043709948,-0.011248998,-3.8647587e-16,4.7098951e-16,1.2722219e-14,0,0,3.0482026,3.0482026,3.0482026,3.0482026,0,0,0,0.015342001,0,True,mission_takeoff
1.04,takeoff,0,0,-0.1488128,-1.3488302e-17,-9.4287823e-18,-0.18008701,0.021909034,0.0043757849,-0.19153177,-1.3488302e-17,-9.4287823e-18,-0.031274205,0.021909034,0.0043757849,-0.011444761,-3.9082135e-16,4.7586478e-16,1.2722219e-14,0,0,3.0482026,3.0482026,3.0482026,3.0482026,0,0,0,0.015342001,0,True,mission_takeoff
1.05,takeoff,0,0,-0.16447053,-1.3903866e-17,-9.7438189e-18,-0.18305703,0.022212045,0.0043701763,-0.19469481,-1.3903866e-17,-9.7438189e-18,-0.0185865,0.022212045,0.0043701763,-0.011637783,-3.9516684e-16,4.8074005e-16,1.2722219e-14,0,0,3.0468531,3.0468531,3.0468531,3.0468531,0,0,0,0.014682,0,True,mission_takeoff
1.06,takeoff,0,0,-0.16447053,-1.4327954e-17,-1.0065862e-17,-0.18606192,0.011396974,-0.0016708796,-0.19727093,-1.4327954e-17,-1.0065862e-17,-0.02159139,0.011396974,-0.0016708796,-0.011209014,-3.9951232e-16,4.8561532e-16,1.2722219e-14,0,0,3.0468531,3.0468531,3.0468531,3.0468531,0,0,0,0.014682,0,True,mission_takeoff
1.07,takeoff,0,0,-0.16447053,-1.476065e-17,-1.0394987e-17,-0.18910143,0.01125438,-0.0019509876,-0.20047197,-1.476065e-17,-1.0394987e-17,-0.024630898,0.01125438,-0.0019509876,-0.01137054,-4.038578e-16,4.9049059e-16,1.2722219e-14,0,0,3.0468531,3.0468531,3.0468531,3.0468531,0,0,0,0.014682,0,True,mission_takeoff
1.08,takeoff,0,0,-0.16447053,-1.520204e-17,-1.073127e-17,-0.19217555,0.011119454,-0.0022335821,-0.20369664,-1.520204e-17,-1.073127e-17,-0.027705024,0.011119454,-0.0022335821,-0.011521085,-4.0820329e-16,4.9536586e-16,1.2722219e-14,0,0,3.0468531,3.0468531,3.0468531,3.0468531,0,0,0,0.014682,0,True,mission_takeoff
1.09,takeoff,0,0,-0.16447053,-1.5652211e-17,-1.1074789e-17,-0.1952843,0.010982232,-0.002531451,-0.20695174,-1.5652211e-17,-1.1074789e-17,-0.030813767,0.010982232,-0.002531451,-0.011667444,-4.1254877e-16,5.0024114e-16,1.2722219e-14,0,0,3.0468531,3.0468531,3.0468531,3.0468531,0,0,0,0.014682,0,True,mission_takeoff
1.1,takeoff,0,0,-0.18126238,-1.6111249e-17,-1.1425621e-17,-0.19842766,0.010839775,-0.002846733,-0.21024113,-1.6111249e-17,-1.1425621e-17,-0.017165282,0.010839775,-0.002846733,-0.011813476,-4.1689426e-16,5.0511641e-16,1.2722219e-14,0,0,3.0522617,3.0522617,3.0522617,3.0522617,0,0,0,0.015612,0,True,mission_takeoff
1.11,takeoff,0,0,-0.18126238,-1.6579247e-17,-1.1783849e-17,-0.20160645,0.0034648944,-0.0022906103,-0.2156388,-1.6579247e-17,-1.1783849e-17,-0.020344072,0.0034648944,-0.0022906103,-0.014032356,-4.2123974e-16,5.0999168e-16,1.2722219e-14,0,0,3.0522617,3.0522617,3.0522617,3.0522617,0,0,0,0.015612,0,True,mission_takeoff
1.12,takeoff,0,0,-0.18126238,-1.7056302e-17,-1.2149557e-17,-0.20482166,0.0030383032,-0.0025946473,-0.21906154,-1.7056302e-17,-1.2149557e-17,-0.023559283,0.0030383032,-0.0025946473,-0.014239885,-4.2558522e-16,5.1486695e-16,1.2722219e-14,0,0,3.0522617,3.0522617,3.0522617,3.0522617,0,0,0,0.015612,0,True,mission_takeoff
1.13,takeoff,0,0,-0.18126238,-1.75425e-17,-1.2522822e-17,-0.20807329,0.0026085377,-0.0029097045,-0.2225253,-1.75425e-17,-1.2522822e-17,-0.026810914,0.0026085377,-0.0029097045,-0.014452014,-4.2993071e-16,5.1974222e-16,1.2722219e-14,0,0,3.0522617,3.0522617,3.0522617,3.0522617,0,0,0,0.015612,0,True,mission_takeoff
1.14,takeoff,0,0,-0.18126238,-1.8037927e-17,-1.2903721e-17,-0.21136134,0.0021801581,-0.0032315546,-0.22602917,-1.8037927e-17,-1.2903721e-17,-0.030098966,0.0021801581,-0.0032315546,-0.014667828,-4.3427619e-16,5.2461749e-16,1.2722219e-14,0,0,3.0522617,3.0522617,3.0522617,3.0522617,0,0,0,0.015612,0,True,mission_takeoff
1.15,takeoff,0,0,-0.19918686,-1.854267e-17,-1.3292333e-17,-0.21468581,0.0064601544,-0.0098164388,-0.23066385,-1.854267e-17,-1.3292333e-17,-0.01549895,0.0064601544,-0.0098164388,-0.015978038,-4.3862168e-16,5.2949277e-16,1.2722219e-14,0,0,3.0496872,3.0496872,3.0496872,3.0496872,0,0,0,0.014816,0,True,mission_takeoff
1.16,takeoff,0,0,-0.19918686,-1.9056811e-17,-1.3688729e-17,-0.21804632,0.0062095058,-0.010409686,-0.23427083,-1.9056811e-17,-1.3688729e-17,-0.018859457,0.0062095058,-0.010409686,-0.016224513,-4.4296716e-16,5.3436804e-16,1.2722219e-14,0,0,3.0496872,3.0496872,3.0496872,3.0496872,0,0,0,0.014816,0,True,mission_takeoff
1.17,takeoff,0,0,-0.19918686,-1.9580434e-17,-1.4092986e-17,-0.22144239,0.0059560766,-0.011023211,-0.23790599,-1.9580434e-17,-1.4092986e-17,-0.022255526,0.0059560766,-0.011023211,-0.016463599,-4.4731264e-16,5.3924331e-16,1.2722219e-14,0,0,3.0496872,3.0496872,3.0496872,3.0496872,0,0,0,0.014816,0,True,mission_takeoff
1.18,takeoff,0,0,-0.19918686,-2.0113623e-17,-1.4505178e-17,-0.22487402,0.005697899,-0.011650756,-0.24156937,-2.0113623e-17,-1.4505178e-17,-0.025687158,0.005697899,-0.011650756,-0.016695345,-4.5165813e-16,5.4411858e-16,1.2722219e-14,0,0,3.0496872,3.0496872,3.0496872,3.0496872,0,0,0,0.014816,0,True,mission_takeoff
1.19,takeoff,0,0,-0.19918686,-2.0656467e-17,-1.4925384e-17,-0.22834122,0.0054343011,-0.012291597,-0.2452676,-2.0656467e-17,-1.4925384e-17,-0.029154352,0.0054343011,-0.012291597,-0.016926384,-4.5600361e-16,5.4899385e-16,1.2722219e-14,0,0,3.0496872,3.0496872,3.0496872,3.0496872,0,0,0,0.014816,0,True,mission_takeoff
1.2,takeoff,0,0,-0.21823856,-2.1209052e-17,-1.5353681e-17,-0.23184397,0.005163616,-0.012944007,-0.24900606,-2.1209052e-17,-1.5353681e-17,-0.013605414,0.005163616,-0.012944007,-0.017162093,-4.603491e-16,5.5386913e-16,1.2722219e-14,0,0,3.0496872,3.0496872,3.0496872,3.0496872,0,0,0,0.014816,0,True,mission_takeoff
1.21,takeoff,0,0,-0.21823856,-2.1771463e-17,-1.5790145e-17,-0.23538227,0.0026326359,-0.017198403,-0.25777212,-2.1771463e-17,-1.5790145e-17,-0.017143714,0.0026326359,-0.017198403,-0.022389844,-4.6469458e-16,5.587444e-16,1.2722219e-14,0,0,3.0495628,3.0495628,3.0495628,3.0495628,0,0,0,0.014874999,0,True,mission_takeoff
1.22,takeoff,0,0,-0.21823856,-2.2343787e-17,-1.6234854e-17,-0.23895609,0.0022754768,-0.018011464,-0.26169697,-2.2343787e-17,-1.6234854e-17,-0.020717535,0.0022754768,-0.018011464,-0.022740875,-4.6904006e-16,5.6361967e-16,1.2722219e-14,0,0,3.0495628,3.0495628,3.0495628,3.0495628,0,0,0,0.014874999,0,True,mission_takeoff
1.23,takeoff,0,0,-0.21823856,-2.292611e-17,-1.6687884e-17,-0.24256543,0.001922312,-0.018838963,-0.26565061,-2.292611e-17,-1.6687884e-17,-0.024326877,0.001922312,-0.018838963,-0.023085179,-4.7338555e-16,5.6849494e-16,1.2722219e-14,0,0,3.0495628,3.0495628,3.0495628,3.0495628,0,0,0,0.014874999,0,True,mission_takeoff
1.24,takeoff,0,0,-0.21823856,-2.351852e-17,-1.7149312e-17,-0.2462103,0.0015669485,-0.019685017,-0.26963734,-2.351852e-17,-1.7149312e-17,-0.02797174,0.0015669485,-0.019685017,-0.023427042,-4.7773103e-16,5.7337021e-16,1.2722219e-14,0,0,3.0495628,3.0495628,3.0495628,3.0495628,0,0,0,0.014874999,0,True,mission_takeoff
1.25,takeoff,0,0,-0.2384082,-2.4121102e-17,-1.7619217e-17,-0.24989068,0.001204386,-0.020549733,-0.27364913,-2.4121102e-17,-1.7619217e-17,-0.011482478,0.001204386,-0.020549733,-0.023758447,-4.8207652e-16,5.7824548e-16,1.2722219e-14,0,0,3.0424832,3.0424832,3.0424832,3.0424832,0,0,0,0.017201999,0,True,mission_takeoff
1.26,takeoff,0,0,-0.2384082,-2.4733933e-17,-1.8097665e-17,-0.25360552,-0.0057035392,-0.0097767235,-0.27753692,-2.4733933e-17,-1.8097665e-17,-0.015197321,-0.0057035392,-0.0097767235,-0.023931399,-4.86422e-16,5.8312076e-16,1.2722219e-14,0,0,3.0424832,3.0424832,3.0424832,3.0424832,0,0,0,0.017201999,0,True,mission_takeoff
1.27,takeoff,0,0,-0.2384082,-2.5357085e-17,-1.8584723e-17,-0.25735353,-0.0063389892,-0.010220256,-0.28161539,-2.5357085e-17,-1.8584723e-17,-0.018945324,-0.0063389892,-0.010220256,-0.024261863,-4.9076748e-16,5.8799603e-16,1.2722219e-14,0,0,3.0424832,3.0424832,3.0424832,3.0424832,0,0,0,0.017201999,0,True,mission_takeoff
1.28,takeoff,0,0,-0.2384082,-2.5990644e-17,-1.9080469e-17,-0.26113469,-0.0069866727,-0.010676649,-0.28572019,-2.5990644e-17,-1.9080469e-17,-0.022726489,-0.0069866727,-0.010676649,-0.024585493,-4.9511297e-16,5.928713e-16,1.2722219e-14,0,0,3.0424832,3.0424832,3.0424832,3.0424832,0,0,0,0.017201999,0,True,mission_takeoff
1.29,takeoff,0,0,-0.2384082,-2.6634698e-17,-1.9584977e-17,-0.26494902,-0.007645595,-0.011139472,-0.28986201,-2.6634698e-17,-1.9584977e-17,-0.026540815,-0.007645595,-0.011139472,-0.024912989,-4.9945845e-16,5.9774657e-16,1.2722219e-14,0,0,3.0424832,3.0424832,3.0424832,3.0424832,0,0,0,0.017201999,0,True,mission_takeoff
1.3,takeoff,0,0,-0.25968287,-2.7289332e-17,-2.0098327e-17,-0.26879651,-0.0083170135,-0.011607941,-0.29404125,-2.7289332e-17,-2.0098327e-17,-0.0091136391,-0.0083170135,-0.011607941,-0.025244745,-5.0380393e-16,6.0262184e-16,1.2722219e-14,0,0,3.0438125,3.0438125,3.0438125,3.0438125,0,0,0,0.013533001,0,True,mission_takeoff
1.31,takeoff,0,0,-0.25968287,-2.7954635e-17,-2.0620595e-17,-0.27267735,-0.0093958026,-0.01326694,-0.29503578,-2.7954635e-17,-2.0620595e-17,-0.012994487,-0.0093958026,-0.01326694,-0.022358432,-5.0814942e-16,6.0749712e-16,1.2722219e-14,0,0,3.0438125,3.0438125,3.0438125,3.0438125,0,0,0,0.013533001,0,True,mission_takeoff
1.32,takeoff,0,0,-0.25968287,-2.8630696e-17,-2.1151863e-17,-0.2765918,-0.010122028,-0.013809859,-0.29919556,-2.8630696e-17,-2.1151863e-17,-0.016908938,-0.010122028,-0.013809859,-0.022603758,-5.124949e-16,6.1237239e-16,1.2722219e-14,0,0,3.0438125,3.0438125,3.0438125,3.0438125,0,0,0,0.013533001,0,True,mission_takeoff
1.33,takeoff,0,0,-0.25968287,-2.9317601e-17,-2.1692205e-17,-0.28053986,-0.010859733,-0.014365628,-0.30339326,-2.9317601e-17,-2.1692205e-17,-0.020856994,-0.010859733,-0.014365628,-0.022853396,-5.1684039e-16,6.1724766e-16,1.2722219e-14,0,0,3.0438125,3.0438125,3.0438125,3.0438125,0,0,0,0.013533001,0,True,mission_takeoff
1.34,takeoff,0,0,-0.25968287,-3.0015436e-17,-2.22417e-17,-0.28452152,-0.011609176,-0.014924675,-0.30762101,-3.0015436e-17,-2.22417e-17,-0.024838654,-0.011609176,-0.014924675,-0.023099486,-5.2118587e-16,6.2212293e-16,1.2722219e-14,0,0,3.0438125,3.0438125,3.0438125,3.0438125,0,0,0,0.013533001,0,True,mission_takeoff
1.35,takeoff,0,0,-0.28204608,-3.0724287e-17,-2.2800424e-17,-0.28853678,-0.012369543,-0.015495337,-0.31188658,-3.0724287e-17,-2.2800424e-17,-0.0064907083,-0.012369543,-0.015495337,-0.023349791,-5.2553135e-16,6.269982e-16,1.2722219e-14,0,0,3.0438125,3.0438125,3.0438125,3.0438125,0,0,0,0.013533001,0,True,mission_takeoff
